ID,TARGET
1841-YSJGV,0.02735633057606855
7421-ZLUPA,0.5332334231758682
7938-OUHIO,0.6782161209195184
9611-CTWIH,0.7893245604017072
4369-NYSCF,0.10546109033339954
6122-LJADA,0.008450973040318974
6728-DKUCO,0.13275506262600542
9895-VFOXH,0.3875537808054322
3097-PYWXL,0.16080362369534357
1084-MNSMJ,0.033011144097641304
8215-NGSPE,0.0015302689197780053
5133-VRSAB,0.3011407355557768
5299-SJCZT,0.8093055427776917
0771-WLCLA,0.5085198943430177
9249-FXSCK,0.30691657314702603
1621-YNCJH,0.09833473506857311
5174-RNGBH,0.1386901450677601
5716-LIBJC,0.2585391379874818
0969-RGKCU,0.0027755928043433705
8637-XJIVR,0.47692270206797366
6686-YPGHK,0.4100405847193941
5153-RTHKF,0.5246070139347845
6656-GULJQ,0.020125778457042595
5385-SUIRI,0.46740739498644907
5228-EXCET,0.5897651657991557
9821-POOTN,0.40860719427546466
7560-QJAVJ,0.02552114311922625
9481-WHGWY,0.08811509324009326
1945-XISKS,0.005469954151999934
9481-IEBZY,0.1955750406233704
8174-TBVCF,0.06611245750394498
9734-YWGEX,0.6114285641905801
7249-WBIYX,0.7454264442180988
2256-YLYLP,0.0986594815000388
7968-QUXNS,0.17782886322464272
8706-HRADD,0.2691444742667398
6647-ZEDXT,0.2384183313962184
5709-LVOEQ,0.1853812224950476
0215-BQKGS,0.277076937411167
1971-DTCZB,0.01580251299829789
2538-OIMXF,0.5411917049318397
2087-QAREY,0.1493239165225476
1166-PQLGG,0.004713758565926571
2223-GDSHL,0.03767654546720947
0222-CNVPT,0.280387237034698
2654-VBVPB,0.3287745438166621
1088-CNNKB,0.08589637466903766
5222-IMUKT,0.4584119758924349
0083-PIVIK,0.12665019278649076
8292-ITGYJ,0.002371374810281346
0723-VSOBE,0.3057596804252153
9070-BCKQP,0.04545434687564958
3186-AJIEK,0.18093014169651045
9058-MJLZC,0.4872991918638768
8677-HDZEE,0.2909620207837854
3750-CKVKH,0.5457684992990341
1915-OAKWD,0.08934483106756504
4581-SSPWD,0.706272590913376
4116-IQRFR,0.06339867737990841
7519-JTWQH,0.07804628598979838
4726-DLWQN,0.17928177121277758
2079-FBMZK,0.42269139206103995
1656-DRSMG,0.21984375971536582
9576-SYUHJ,0.36672898045897945
5685-IIXLY,0.6451405512656551
2186-QZEYA,0.24390214784720401
3370-HXOPH,0.6566483907708036
4476-OSWTN,0.187971139134559
9488-HGMJH,0.7385835488980355
6689-TCZHQ,0.5778512553977226
4074-SJFFA,0.718788197273144
4501-EQDRN,0.9029763652669277
1187-WILMM,0.008972858562204498
7277-KAMWT,0.007053084185239344
1346-UFHAX,0.46437687076326967
6379-RXJRQ,0.4941447043411828
5701-ZIKJE,0.2796211558320355
7993-NQLJE,0.22307744516290015
6198-RTPMF,0.5236119610095269
5789-LDFXO,0.08384028021594478
8225-BTJAU,0.6078926988984485
3908-MKIMJ,0.09128048395373624
3982-XWFZQ,0.1442033092615591
5574-NXZIU,0.0858034334202895
2091-RFFBA,0.40122404672986645
7980-MHFLQ,0.01220265925466409
9574-RKJIF,0.3660191767316545
7861-UVUFT,0.6066036815910674
1120-BMWUB,0.15251204729836806
7480-QNVZJ,0.7106801382828992
7054-DMVAS,0.05410449846548583
3133-PZNSR,0.013624204794684
9415-DPEWS,0.40397644070136723
4079-VTGLK,0.10842538192801349
8739-XNIKG,0.7986294310873957
8590-OHDIW,0.0019458308205991747
5834-ASPWA,0.7938967409440834
3587-PMCOY,0.29771008098666907
0567-GGCAC,0.14547545841035261
6502-KUGLL,0.11784343659690916
2141-RRYGO,0.29147170645918996
2371-KFUOG,0.25078293227802173
6061-GWWAV,0.09840159937922194
3946-MHCZW,0.6849301932661334
7402-EYFXX,0.6584746510025127
6732-VAILE,0.007017394203342749
4510-PYUSH,0.2780674270394068
3973-SKMLN,0.0024611150208366274
1696-HXOWK,0.11842313155042426
2758-RNWXS,0.13917777457631425
3580-GICBM,0.006059602049106886
5522-JBWMO,0.46279597160355274
4554-YGZIH,0.32530970176469964
9297-EONCV,0.007209934815498288
2043-WVTQJ,0.37952142125455224
8480-PPONV,0.08423817726922973
6230-BSUXY,0.8905788956579147
0404-SWRVG,0.6829516672341037
2609-IAICY,0.8857890779296315
8966-OIQHG,0.02732345830886029
7649-SIJJF,0.020595576387844927
8152-VETUR,0.12701799425677177
9795-NREXC,0.06008366693089031
5993-JSUWV,0.0363189399342261
2834-JRTUA,0.07383491887839508
5968-XQIVE,0.1685485234357127
8735-DCXNF,0.23612368087832636
5451-YHYPW,0.01967127751833282
5743-KHMNA,0.00916096127890459
7923-IYJWY,0.08594155590168227
5707-ZMDJP,0.03255384361985528
8218-FFJDS,0.027859943253132107
7255-SSFBC,0.06067011203004784
9497-QCMMS,0.9122296295295753
5117-ZSMHQ,0.010103352796074203
1450-GALXR,0.5751744148698603
5630-AHZIL,0.2330217976745093
2868-SNELZ,0.6320653156100637
2696-ECXKC,0.1928526374180925
6925-BAYGL,0.032608897352212694
7359-SSBJK,0.04513469764080514
8076-FEZKJ,0.012509104439058942
5298-GSTLM,0.11784218453211247
9818-XQCUV,0.09978308160967947
6635-CPNUN,0.39038785015180416
7251-LJBQN,0.24651200117945077
1897-RCFUM,0.04545595473185172
0946-FKYTX,0.3445961266466097
8966-SNIZF,0.006325374714444148
5167-ZFFMM,0.7034695920116654
1156-ZFYDO,0.2794516590066384
9153-BTBVV,0.0027704986248280454
1699-TLDLZ,0.0033282199094394316
8885-QSQBX,0.4683087084977034
2999-AANRQ,0.12428417054091342
6240-EURKS,0.28495318560446475
3162-ZJZFU,0.15498862643351652
8089-UZWLX,0.11517889454381969
7973-DZRKH,0.09926319986034696
1309-BXVOQ,0.500473431464392
0549-CYCQN,0.06815848786350365
6331-LWDTQ,0.27273177089769635
7349-ALMUX,0.045760997098959616
8752-IMQOS,0.031114684414469507
3569-VLDHH,0.05811711314836455
5095-ETBRJ,0.10227160053707768
3422-WJOYD,0.0244021828045748
0238-WHBIQ,0.017557165762103644
9079-YEXQJ,0.26335831574547675
7776-QGYJC,0.2981220356428562
0115-TFERT,0.3729171555084646
9691-HKOVS,0.10280198636258385
3717-OFRTN,0.41402815976476837
4958-GZWIY,0.25069273162273625
6497-TILVL,0.10647979456121498
9571-EDEBV,0.16751639870920917
2848-YXSMW,0.003840983193151199
7854-FOKSF,0.5941285457141725
2826-UWHIS,0.24527201214418354
2506-CLAKW,0.4582459560263836
8903-WMRNW,0.6321776049021222
0224-HJAPT,0.3810924167785321
0815-MFZGM,0.12871233450566882
5839-SUYVZ,0.4454138647610819
8393-DLHGA,0.5039351345497408
8033-ATFAS,0.3017771866864074
0568-ONFPC,0.1253922437972728
7644-OMVMY,0.021691756064274224
3097-FQTVJ,0.002664202522160171
2690-DVRVK,0.049004162281415756
2612-RANWT,0.7246000543334276
4030-VPZBD,0.7150390518712247
4729-XKASR,0.6299815497919398
9541-ZPSEA,0.04514419087710193
1139-WUOAH,0.02686776948493942
0394-YONDK,0.0004753125392190745
2786-GCDPI,0.43607179171808874
3401-URHDA,0.039668096440883684
8328-SKJNO,0.029382640302945205
5295-PCJOO,0.2598773398667031
9795-SHUHB,0.017919790628898428
4647-XXZAM,0.21408990022717092
3831-YCPUO,0.017696380608676177
7598-UAASY,0.657523145631062
0679-TDGAK,0.11036329038413335
6439-GTPCA,0.35794595044294975
1834-WULEG,0.0028648540241721365
3420-ZDBMA,0.5650138168553797
5701-YVSVF,0.6934470323610874
0916-KNFAJ,0.08174091391679081
7511-YMXVQ,0.49159034255177625
4210-QFJMF,0.7747123428912174
5549-ZGHFB,0.0015670930199665333
5539-HIVAK,0.16421037184399254
3500-NSDOA,0.025907076677145476
6766-HFKLA,0.08882777548883736
5930-GBIWP,0.08076464343626891
8815-LMFLX,0.16271188055020203
6833-JMZYP,0.6107467022278129
4760-THGOT,0.25843487750081107
1561-BWHIN,0.003071155599565985
2530-FMFXO,0.07480486153020266
1450-SKCVI,0.2553767574714116
4547-FZJWE,0.06903134713785587
6394-MFYNG,0.4698036612913812
7632-YUTXB,0.001636431703818865
4959-JOSRX,0.5398703939635708
2632-TACXW,0.004739193510189598
0939-EREMR,0.23207135465601086
1930-WNXSB,0.31424645913614857
3426-NIYYL,0.21546660923098873
4318-RAJVY,0.014073267343301294
9146-JRIOX,0.18048876666200653
5561-NWEVX,0.6304100317072282
4713-ZBURT,0.19744150193739063
6968-MHOMU,0.20400869213415537
9968-FFVVH,0.02957935870263385
1875-QIVME,0.6674096875864306
0032-PGELS,0.4848374186285668
7460-ITWWP,0.48324443581402915
3376-BMGFE,0.6745379113137945
8837-VVWLQ,0.49332163834143794
7130-VTEWQ,0.6195879810519118
7758-UJWYS,0.049754710108625776
7552-KEYGT,0.018744772486382923
5980-BDHPY,0.0018910028251778082
2665-NPTGL,0.6193204044161694
3549-ZTMNH,0.02596118371118371
6749-UTDVX,0.29205997061413574
9824-QCJPK,0.0035462203631471717
8780-RSYYU,0.13437247963777257
6954-OOYZZ,0.20957130891964051
8961-QDZZJ,0.17600987026000647
5213-TWWJU,0.20088485549302848
6137-NICCO,0.6870868400788549
0906-QVPMS,0.016451529309282616
5780-INQIK,0.3783770659337709
2958-NHPPS,0.02600945389397069
6447-EGDIV,0.013883492637813521
3129-AAQOU,0.022385094768335115
2211-RMNHO,0.004570952889225994
2320-TZRRH,0.002733786484623286
0402-OAMEN,0.0017725025864091218
8544-GOQSH,0.5792308929299742
4424-TKOPW,0.8054661132859805
0947-MUGVO,0.46527944667268095
5022-JNQEQ,0.5311756929460447
4013-TLDHQ,0.4678107911271956
0133-BMFZO,0.419881237391877
9426-SXNHE,0.2218402299287095
3452-SRFEG,0.23748285432436322
8917-FAEMR,0.002664202522160171
8818-DOPVL,0.6629745958535724
2962-XPMCQ,0.5653916583101726
7328-OWMOM,0.009602739884978824
2307-FYNNL,0.1140981974713826
2504-DSHIH,0.5689967192505934
9586-JGQKH,0.05098107154035992
8268-YDIXR,0.11279859647913464
2925-MXLSX,0.07994934334722836
2954-PIBKO,0.04635511215412331
1488-SYSFC,0.09094198879638334
9060-HJJRW,0.16062353072729454
3249-ZPQRG,0.5664334610047648
1000-AJSLD,0.6100269343896665
2276-YDAVZ,0.7316605791044433
7191-ADRGF,0.11159204757765424
0895-DQHEW,0.49533063184997794
4391-LNRXK,0.21066708236993367
0481-SUMCB,0.22353280224219657
5307-UVGNB,0.26720938706623665
2587-YNLES,0.010590259972361706
6211-WWLTF,0.07081900046721755
5186-SAMNZ,0.8639536480422957
1697-BCSHV,0.21934200867361106
0744-GKNGE,0.14319345800859717
3635-JBPSG,0.20884279871734526
5788-YPOEG,0.07405793533444928
3217-FZDMN,0.6609190125606803
7115-IRDHS,0.0033106220816181693
6620-JDYNW,0.23127616199681164
6188-UXBBR,0.0072328411287365625
7789-HKSBS,0.17191449296821903
5176-LMJXE,0.002882326433765689
9378-FXTIZ,0.10858785219757369
6625-FLENO,0.01765296532321865
6242-SGYTS,0.0971307093782225
5599-HVLTW,0.618913969199329
2773-OVBPK,0.08748640784904643
9206-GVPEQ,0.3576778953740861
1104-TNLZA,0.3683183889479807
3104-OWCGK,0.15460441420336413
1642-HMARX,0.005622876227054794
4909-JOUPP,0.07695746579786833
9330-VOFSZ,0.0637592392818161
9558-IHEZX,0.08952154062162462
6166-YIPFO,0.02979897925188739
3325-FUYCG,0.27321848971030566
1304-SEGFY,0.13051601334005963
9667-EQRXU,0.20160015644793308
5868-CZJDR,0.7111122344139362
2232-DMLXU,0.5803506815691035
7153-CHRBV,0.05393738916841139
6184-DYUOB,0.18462946241129688
9747-DDZOS,0.733030383971349
3572-UUHRS,0.016166703741793256
1357-MVDOZ,0.2140849564797765
1728-CXQBE,0.31107314402753494
7129-AZJDE,0.1967023123369719
1830-GGFNM,0.16527163060079184
4698-KVLLG,0.003322571045025558
8714-EUHJO,0.4275605222112561
4912-PIGUY,0.8980520563033546
4373-VVHQL,0.410477671262063
2546-KZAAT,0.07224431117573472
2568-BRGYX,0.5541950312740714
3658-QQJYD,0.056444788157932774
5692-FPTAH,0.5237870590955267
7619-PLRLP,0.03665333480579683
6380-ARCEH,0.3968799836420079
3520-FJGCV,0.025046355375402906
8180-AKMJV,0.48339937576424463
4425-OWHWB,0.013632818528617094
2479-BRAMR,0.28507125152536317
1641-RQDAY,0.5312947292568695
0817-HSUSE,0.5885659528497788
9127-QRZMH,0.04742590905326312
0106-GHRQR,0.24888310315803444
0856-NAOES,0.19969371523889076
9229-RQABD,0.0483966330174923
1544-JJMYL,0.08117804872953877
0020-INWCK,0.1569954555742545
4007-NHVHI,0.302509447830648
8874-EJNSR,0.0031178515280967075
0235-KGSLC,0.8036707556825013
9150-HEPMB,0.023689558702738398
0506-YLVKJ,0.0017810273090351828
3685-YLCMQ,0.24144348922370593
3671-SHRSP,0.5090880524436451
1573-LGXBA,0.1788408812399096
6993-OHLXR,0.577609727297523
0074-HDKDG,0.09827750423755567
5859-HZYLF,0.006828178797897108
4797-AXPXK,0.5475052964231399
2251-PYLPB,0.01747599098999133
8559-CIZFV,0.10138239040766553
5993-BQHEA,0.006657011771302976
4900-MSOMT,0.014010728651615385
3161-ONRWK,0.024790022596073946
5445-UTODQ,0.7607049762051744
9097-ZUBYC,0.32520779381176884
5651-WYIPH,0.25612800006615727
3722-WPXTK,0.7944440074280336
1265-ZFOSD,0.049335174304862194
7596-ZYWBB,0.01599249807590032
1955-IBMMB,0.017335830925940706
8361-LTMKD,0.7282111302164798
8807-OPMBM,0.0021281315670381024
0867-MKZVY,0.2581101906302516
9822-OAOVB,0.7809121825655506
4536-PLEQY,0.543496996524305
0523-VNGTF,0.1999193638929002
2474-LCNUE,0.1626183898027388
5183-SNMJQ,0.4744482469811334
0064-YIJGF,0.37239957404108104
7601-DHFWZ,0.01670602330194519
7493-TPUWZ,0.7344401230720375
0137-UDEUO,0.11171054029015615
1980-KXVPM,0.7634531280969717
3329-WDIOK,0.43868879027420626
8041-TMEID,0.14932987934490982
6923-JHPMP,0.5603371299544946
5099-BAILX,0.2856585206528473
5469-NUJUR,0.007575513526765526
7940-UQQUG,0.2102013698172978
6646-QVXLR,0.2164043872994117
5569-KGJHX,0.671506047714806
4455-BFSPD,0.18002111957619032
6124-ACRHJ,0.31919445362514276
0734-OXWBT,0.34061897902992583
1580-BMCMR,0.40148997298648986
2027-CWDNU,0.3848091428231205
7826-VVKWT,0.29772254054703673
8402-EIVQS,0.15115119399119842
8780-YRMTT,0.03196140192088732
1708-PBBOA,0.06989483144008866
0679-IDSTG,0.8848190999540826
4335-BSMJS,0.004317682068179204
7465-ZZRVX,0.8166246048539003
8234-GSZYK,0.019190457031775417
3223-WZWJM,0.5583021830294613
9541-PWTWO,0.014343532603018376
1206-EHBDD,0.05637904472203541
0757-WCUUZ,0.038813610306257365
9115-YQHGA,0.1516679267169891
2680-XKKNJ,0.058818131157004856
9938-EKRGF,0.29807836898475354
2575-GFSOE,0.3917154857032106
1474-JUWSM,0.0818890622438348
0056-EPFBG,0.06200843167726345
9258-CNWAC,0.02769388813430386
3744-ZBHON,0.14329504923451572
5641-DMBFJ,0.08090836146947647
2428-ZMCTB,0.09408597439650235
2239-CGBUZ,0.046988742556920024
3316-UWXUY,0.1167720125708725
1094-BKOSX,0.08186047102692648
8755-OGKNA,0.015269314121482127
8630-QSGXK,0.08265624113939235
2027-WKXMW,0.15096348473018603
7228-PAQPD,0.13936762958643314
4458-KVRBJ,0.03155578875762135
2625-TRCZQ,0.30369148233562265
0701-RFGFI,0.5742807420227887
3712-PKXZA,0.0026096681612851912
5564-NEMQO,0.7954558656622556
4063-EIKNQ,0.10200050505834606
5680-LQOGP,0.038608030321101994
7816-VGHTO,0.1412506194058868
4988-IQIGL,0.8382409236494313
6870-ZWMNX,0.017039179699512946
7016-BPGEU,0.18550612625296048
1891-FZYSA,0.3962573517227145
3077-RSNTJ,0.04899434443052453
1536-HBSWP,0.5810909465295508
5304-EFJLP,0.05558376480399962
0812-WUPTB,0.6437134741986281
3191-CSNMG,0.7364107427277
7925-PNRGI,0.2307443689863959
8062-YBDOE,0.892107269940795
7107-UBYKY,0.08446581543723947
4065-JJAVA,0.5488415449343774
0178-SZBHO,0.4183447104745534
5848-FHRFC,0.004143354291407878
2123-AGEEN,0.7088312228319275
7136-IHZJA,0.09852390738016
5003-OKNNK,0.011279315090321151
1498-DQNRX,0.040479539124698934
9158-VCTQB,0.23595573806442793
5918-VUKWP,0.023295272073239434
1057-FOGLZ,0.0898383528978461
4903-CNOZC,0.04244433833809035
6270-OMFIW,0.18241153136361132
5707-ORNDZ,0.2107385680690723
9220-ZNKJI,0.09417852918450123
7858-GTZSP,0.7174196658191285
6685-GBWJZ,0.0193345039049017
9578-VRMNM,0.2477882118431279
5176-LDKUH,0.10622859855978749
5995-OIGLP,0.14292604168488346
5129-HHMZC,0.07052205917165301
4854-SSLTN,0.17909689163222392
4121-AGSIN,0.033726571595981664
1320-REHCS,0.31297419259547093
5797-APWZC,0.9351061561090442
0516-VRYBW,0.008010565206648522
2558-BUOZZ,0.14859002083888606
5639-NTUPK,0.21928244425074472
2058-DCJBE,0.535397484800448
9700-ISPUP,0.2308082974552022
0373-AIVNJ,0.20067739515350946
1904-WAJAA,0.05623576179615838
8064-RAVOH,0.6845441458436434
0231-LXVAP,0.5231475704556289
3758-CKOQL,0.10859135506774269
1042-HFUCW,0.08807507144623564
7908-QCBCA,0.897175216094767
5049-MUBWG,0.07956260620404808
2586-CWXVV,0.3366470066741413
9134-CEQMF,0.6709076796957467
3200-MNQTF,0.02657598175128478
7780-OTDSO,0.625231870967649
1471-GIQKQ,0.5610006358434684
1389-WNUIB,0.12196679928900248
4513-CXYIX,0.039894020391663065
2987-BJXIK,0.0334152426548123
4546-FOKWR,0.5361756110377432
6348-SNFUS,0.005588229694992614
9639-BUJXT,0.03186898143800005
4013-GUXND,0.22085293171597814
2636-ALXXZ,0.8973685381877894
5389-FFVKB,0.4700591019784804
0928-JMXNP,0.6618154418362168
4176-RELJR,0.005746494340262552
1302-UHBDD,0.5400971154143521
0820-FNRNX,0.15569543879017178
9833-TGFHX,0.1678013189586121
6599-CEBNN,0.3658873277225703
8873-GLDMH,0.6232803978362832
0134-XWXCE,0.09629430283396084
8413-YNHNV,0.008044696668444942
0363-SVHYR,0.0073504460975814525
7893-IXHRQ,0.1792088454463537
2038-OEQZH,0.71877159648297
0602-DDUML,0.02881574251699348
4174-LPGTI,0.07217227959037606
9139-TWBAS,0.0930340513111288
9728-FTTVZ,0.9106563858030234
8259-NFJTV,0.35715155417700445
7336-RLLRH,0.11903066864567607
6614-VBEGU,0.20901666082560436
7964-YESJC,0.22816210031123443
2972-YDYUW,0.11700341610244021
4636-TVXVG,0.0015353291549101205
3714-NTNFO,0.5135780005523771
8118-LSUEL,0.6672315992452088
5832-TRLPB,0.17517549915673558
8043-PNYSD,0.00225088320435706
0031-PVLZI,0.1086378954991641
1725-MIMXW,0.30076902662697064
0786-IVLAW,0.18926607792428565
8992-JQYUN,0.8186828779433479
6121-VZNQB,0.3720182271521337
3717-FDJFU,0.01810507559326084
2342-CKIAO,0.08510994042338037
6861-OKBCE,0.03859880184009325
3736-BLEPA,0.21529602122861985
0723-FDLAY,0.12532728432611387
4389-UEFCZ,0.04831249699312451
0265-EDXBD,0.47404114234860306
6551-ZCOTS,0.04750380456280201
3423-HHXAO,0.10121079552360886
5600-PDUJF,0.4774126215816843
5857-TYBCJ,0.5448271252825687
1699-UOTXU,0.0897891727461775
4908-XAXAY,0.10619544726888272
8000-REIQB,0.7965062577719325
7026-YMSBE,0.007983545358921809
5777-ZPQNC,0.01122034451614346
1087-UDSIH,0.16343523328838305
1918-ZBFQJ,0.6559624350479102
1045-LTCYT,0.07984563464821325
7083-MIOPC,0.002127332753721027
8433-WXGNA,0.43874584246049664
9359-JANWS,0.08515062381239458
0722-TROQR,0.694984592556808
2041-JIJCI,0.28575315368046794
0114-RSRRW,0.09266022069740001
0853-TWRVK,0.0309268930677874
6982-UQZLY,0.6017555214385334
6959-UWKHF,0.4624067073742819
0278-YXOOG,0.07280781450920237
9135-MGVPY,0.0028824588436091236
2103-ZRXFN,0.6440433793813972
3045-XETSH,0.6402209083944203
8249-THVEC,0.01315435152144994
9848-JQJTX,0.1505407016802595
3511-APPBJ,0.22115343185517428
6485-QXWWE,0.020278778776589058
2916-BQZLN,0.35756101178063765
7898-PDWQE,0.01747599098999133
4452-ROHMO,0.015629723103404575
8344-WFMFH,0.23584336268639544
1061-PNTHC,0.16207682305945031
4827-USJHP,0.1296457099942166
6496-JDSSB,0.7255748881167594
4999-IEZLT,0.09617528629893997
4795-WRNVT,0.2747208104360746
4818-QIUFN,0.40691920394362896
1757-TCATG,0.014365909397823009
5268-DSMNQ,0.09069210997800817
1552-CZCLL,0.16212643076179284
9734-UYXQI,0.4937849365425668
5321-NTRKC,0.08135949408336161
7267-FRMJW,0.0016710999644285482
0419-YAAPX,0.34392125708603466
0269-XFESX,0.03011361473937159
6654-QGBZZ,0.37587947012594874
2959-EEXWB,0.30673998513613837
5188-HGMLP,0.2924529005875809
2650-GYRYL,0.037297876483799466
8985-OOPOS,0.4297520320390851
0531-ZZJWQ,0.3059145143336817
1820-DJFPH,0.0023332473971539327
8060-HIWJJ,0.02553068520324949
0151-ONTOV,0.7450137600204808
4957-SREEC,0.00034652029171155396
1481-ZUWZA,0.2994336821420103
7407-SUJIZ,0.022358296359601088
6619-RPLQZ,0.012026988694848296
3285-UCQVC,0.22293926718672757
4873-ILOLJ,0.5889700009972197
7554-AKDQF,0.20981201828191515
